Time,Open,High,Low,Close,Volume
2007-02-28 00:00:00,0.673,0.67561,0.67261,0.67377,284108
2007-03-01 00:00:00,0.67379,0.67518,0.67186,0.67263,282338
2007-03-02 00:00:00,0.6727,0.67884,0.67249,0.6785,247037
2007-03-04 00:00:00,0.67849,0.68406,0.67849,0.68125,39139
2007-03-05 00:00:00,0.68125,0.68387,0.67926,0.6799,289890
2007-03-06 00:00:00,0.67989,0.68107,0.67815,0.68005,287735
2007-03-07 00:00:00,0.68002,0.68325,0.67921,0.6821,286770
2007-03-08 00:00:00,0.68209,0.68231,0.67938,0.68115,280621
2007-03-09 00:00:00,0.68115,0.68183,0.67766,0.67857,244050
2007-03-11 00:00:00,0.67834,0.67878,0.67712,0.67815,46715
2007-03-12 00:00:00,0.67815,0.6836,0.677,0.68255,282938
2007-03-13 00:00:00,0.68249,0.68451,0.68146,0.68347,284299
2007-03-14 00:00:00,0.68342,0.6866,0.6818,0.68292,285899
2007-03-15 00:00:00,0.68289,0.68609,0.68185,0.6856,286483
2007-03-16 00:00:00,0.68558,0.68619,0.68357,0.68493,243952
2007-03-18 00:00:00,0.6854,0.6865,0.68464,0.68549,43834
2007-03-19 00:00:00,0.68543,0.68563,0.68289,0.68294,283001
2007-03-20 00:00:00,0.68312,0.68372,0.67795,0.67882,284462
2007-03-21 00:00:00,0.67879,0.68078,0.67741,0.68002,281308
2007-03-22 00:00:00,0.67998,0.68049,0.67734,0.67843,281621
2007-03-23 00:00:00,0.67839,0.67877,0.67672,0.67673,241211
2007-03-25 00:00:00,0.67688,0.67804,0.67657,0.67664,41538
2007-03-26 00:00:00,0.67673,0.6773,0.6753,0.6765,249745
2007-03-27 00:00:00,0.67663,0.68004,0.6766,0.67863,253134
2007-03-28 00:00:00,0.67873,0.68031,0.67737,0.67755,254953
2007-03-29 00:00:00,0.6777,0.67963,0.6776,0.67849,248970
2007-03-30 00:00:00,0.67865,0.68125,0.67805,0.67855,333657
2007-04-01 00:00:00,0.67893,0.67915,0.67765,0.67808,69204
2007-04-02 00:00:00,0.67812,0.6788,0.67519,0.67565,859724
2007-04-03 00:00:00,0.67565,0.67655,0.6747,0.6755,847143
2007-04-04 00:00:00,0.67531,0.67725,0.67495,0.6767,564023
2007-04-05 00:00:00,0.6767,0.6815,0.67595,0.68115,461622
2007-04-06 00:00:00,0.68115,0.6818,0.67995,0.6804,202260
2007-04-08 00:00:00,0.6802,0.68055,0.6799,0.68015,26630
2007-04-09 00:00:00,0.6801,0.682,0.67958,0.68175,226099
2007-04-10 00:00:00,0.68175,0.68205,0.67865,0.679,612544
2007-04-11 00:00:00,0.67905,0.68155,0.6777,0.6813,545317
2007-04-12 00:00:00,0.68125,0.6823,0.68035,0.6817,439006
2007-04-13 00:00:00,0.68141,0.68205,0.68045,0.68085,315761
2007-04-15 00:00:00,0.6824,0.68285,0.68149,0.6819,46471
2007-04-16 00:00:00,0.6819,0.6822,0.67965,0.68035,508711
2007-04-17 00:00:00,0.68035,0.68045,0.67556,0.67615,729601
2007-04-18 00:00:00,0.6764,0.67845,0.6753,0.6779,682832
2007-04-19 00:00:00,0.6779,0.68015,0.6775,0.6797,639958
2007-04-20 00:00:00,0.6797,0.6804,0.6782,0.6785,409545
2007-04-22 00:00:00,0.67794,0.6791,0.6775,0.67812,43825
2007-04-23 00:00:00,0.6785,0.6796,0.67735,0.6789,469485
2007-04-24 00:00:00,0.6789,0.6815,0.67795,0.68065,542577
2007-04-25 00:00:00,0.68054,0.6816,0.68015,0.68105,632519
2007-04-26 00:00:00,0.68105,0.6835,0.68025,0.68275,705728
2007-04-27 00:00:00,0.6828,0.6843,0.68105,0.68315,553365
2007-04-29 00:00:00,0.68256,0.68355,0.6822,0.6834,60678
2007-04-30 00:00:00,0.68323,0.68365,0.68164,0.6821,799305
2007-05-01 00:00:00,0.68205,0.6827,0.67995,0.6809,884317
2007-05-02 00:00:00,0.6809,0.6836,0.6797,0.6832,1326682
2007-05-03 00:00:00,0.68301,0.6836,0.68135,0.6816,1186916
2007-05-04 00:00:00,0.6816,0.6832,0.68082,0.6817,913085
2007-05-06 00:00:00,0.6818,0.6822,0.68137,0.68175,87094
2007-05-07 00:00:00,0.6818,0.68285,0.681,0.682,587278
2007-05-08 00:00:00,0.682,0.6828,0.67915,0.6805,1465646
2007-05-09 00:00:00,0.68045,0.6808,0.67793,0.67875,1799884
2007-05-10 00:00:00,0.67875,0.6818,0.67822,0.68045,2009140
2007-05-11 00:00:00,0.6805,0.6828,0.6802,0.6824,1476329
2007-05-13 00:00:00,0.6824,0.6828,0.682,0.6827,89706
2007-05-14 00:00:00,0.68265,0.6845,0.68195,0.6841,1238584
2007-05-15 00:00:00,0.68384,0.6856,0.6833,0.6847,1720642
2007-05-16 00:00:00,0.6847,0.6857,0.683,0.68343,1636802
2007-05-17 00:00:00,0.68361,0.685,0.68263,0.683,1438335
2007-05-18 00:00:00,0.683,0.68493,0.68245,0.6836,1521031
2007-05-20 00:00:00,0.68417,0.6848,0.68369,0.68455,84549
2007-05-21 00:00:00,0.6846,0.6852,0.68231,0.68265,1463523
2007-05-22 00:00:00,0.6827,0.6832,0.68069,0.68145,1466043
2007-05-23 00:00:00,0.68145,0.6816,0.67685,0.67706,1990822
2007-05-24 00:00:00,0.677,0.6775,0.6758,0.6761,1806980
2007-05-25 00:00:00,0.6761,0.67825,0.67555,0.6775,1382064
2007-05-27 00:00:00,0.6775,0.678,0.67729,0.678,90804
2007-05-28 00:00:00,0.678,0.6787,0.67675,0.677,600818
2007-05-29 00:00:00,0.677,0.6807,0.67655,0.6785,1896049
2007-05-30 00:00:00,0.6785,0.6802,0.67801,0.67955,1877312
2007-05-31 00:00:00,0.67955,0.68105,0.6789,0.6794,1747953
2007-06-01 00:00:00,0.6794,0.6797,0.67725,0.6781,1328986
2007-06-03 00:00:00,0.67794,0.6786,0.67773,0.6781,88282
2007-06-04 00:00:00,0.6781,0.6784,0.67675,0.67718,1649790
2007-06-05 00:00:00,0.6773,0.67885,0.67705,0.67795,1777115
2007-06-06 00:00:00,0.678,0.67925,0.67695,0.67735,1750707
2007-06-07 00:00:00,0.6774,0.67985,0.6768,0.67825,1721634
2007-06-08 00:00:00,0.6783,0.6807,0.678,0.6785,2101572
2007-06-10 00:00:00,0.6784,0.6794,0.6782,0.6792,124196
2007-06-11 00:00:00,0.6792,0.6792,0.6771,0.67745,1333514
2007-06-12 00:00:00,0.6776,0.67787,0.6729,0.67365,1832640
2007-06-13 00:00:00,0.67365,0.6751,0.67335,0.67485,1856632
2007-06-14 00:00:00,0.6749,0.67645,0.67446,0.6761,1623239
2007-06-15 00:00:00,0.6761,0.6777,0.67508,0.6773,1422947
2007-06-17 00:00:00,0.6768,0.6775,0.6763,0.6772,78664
2007-06-18 00:00:00,0.67715,0.67725,0.6749,0.6762,1175196
2007-06-19 00:00:00,0.6762,0.67655,0.67415,0.6753,1221897
2007-06-20 00:00:00,0.67538,0.67595,0.67188,0.67235,1356515
2007-06-21 00:00:00,0.6724,0.6727,0.67115,0.6721,1546910
2007-06-22 00:00:00,0.6719,0.6738,0.6716,0.6735,1307822
2007-06-24 00:00:00,0.67367,0.67388,0.67305,0.67315,106594
2007-06-25 00:00:00,0.6733,0.67405,0.67225,0.67355,1170489
2007-06-26 00:00:00,0.6736,0.67385,0.67244,0.67275,1685463
2007-06-27 00:00:00,0.67275,0.6738,0.67226,0.67288,1736048
2007-06-28 00:00:00,0.6731,0.6737,0.6705,0.67085,1840475
2007-06-29 00:00:00,0.67095,0.675,0.67075,0.6739,1741010
2007-07-01 00:00:00,0.67395,0.67441,0.67324,0.6735,97403
2007-07-02 00:00:00,0.6735,0.677,0.6732,0.6753,2120502
2007-07-03 00:00:00,0.6753,0.6756,0.67419,0.67455,1550704
2007-07-04 00:00:00,0.67455,0.676,0.67413,0.67488,963417
2007-07-05 00:00:00,0.6751,0.6779,0.67476,0.67561,1807945
2007-07-06 00:00:00,0.6759,0.6779,0.6754,0.6776,1660262
2007-07-08 00:00:00,0.67747,0.67782,0.67684,0.67735,117783
2007-07-09 00:00:00,0.6774,0.6777,0.67517,0.6755,1331470
2007-07-10 00:00:00,0.6755,0.67965,0.675,0.6782,1979402
2007-07-11 00:00:00,0.6782,0.6787,0.676,0.6767,2843739
2007-07-12 00:00:00,0.6767,0.67945,0.67645,0.6791,2051062
2007-07-13 00:00:00,0.67915,0.67945,0.67712,0.6772,1599611
2007-07-15 00:00:00,0.67744,0.6779,0.67685,0.6776,84724
2007-07-16 00:00:00,0.6776,0.6776,0.67581,0.67665,1492331
2007-07-17 00:00:00,0.6767,0.677,0.67285,0.6738,1827645
2007-07-18 00:00:00,0.6738,0.6738,0.67158,0.6722,1910039
2007-07-19 00:00:00,0.6722,0.67515,0.67174,0.6733,1837026
2007-07-20 00:00:00,0.6733,0.6737,0.67125,0.6723,1610540
2007-07-22 00:00:00,0.6728,0.6734,0.67164,0.6719,95387
2007-07-23 00:00:00,0.6719,0.6722,0.66945,0.6697,1355043
2007-07-24 00:00:00,0.6697,0.67135,0.6688,0.6708,1446710
2007-07-25 00:00:00,0.6708,0.6709,0.66782,0.66845,1753516
2007-07-26 00:00:00,0.66845,0.672,0.66805,0.67085,1898700
2007-07-27 00:00:00,0.6709,0.6737,0.67045,0.6735,2207225
2007-07-29 00:00:00,0.6728,0.6747,0.6728,0.6737,148745
2007-07-30 00:00:00,0.6737,0.6769,0.6734,0.675,1650272
2007-07-31 00:00:00,0.675,0.676,0.67235,0.67355,1717734
2007-08-01 00:00:00,0.67355,0.6754,0.67215,0.6725,1969681
2007-08-02 00:00:00,0.6725,0.67365,0.67195,0.6731,1453188
2007-08-03 00:00:00,0.6731,0.6756,0.6721,0.6747,1145244
2007-08-05 00:00:00,0.6767,0.67775,0.67571,0.6764,135956
2007-08-06 00:00:00,0.6764,0.6809,0.67575,0.6794,1859357
2007-08-07 00:00:00,0.6794,0.6817,0.67875,0.6801,1856015
2007-08-08 00:00:00,0.6801,0.68095,0.67695,0.6775,2003472
2007-08-09 00:00:00,0.67755,0.67805,0.6744,0.67545,2467426
2007-08-10 00:00:00,0.67545,0.67835,0.67535,0.6765,2234047
2007-08-12 00:00:00,0.67662,0.6774,0.67623,0.67675,124283
2007-08-13 00:00:00,0.67675,0.6794,0.6756,0.6767,2298791
2007-08-14 00:00:00,0.67675,0.67955,0.6755,0.6785,2923359
2007-08-15 00:00:00,0.6785,0.6791,0.6746,0.6747,3361796
2007-08-16 00:00:00,0.67475,0.6777,0.67465,0.6773,3588614
2007-08-17 00:00:00,0.6773,0.68145,0.6768,0.6798,1935899
2007-08-19 00:00:00,0.6802,0.68255,0.6796,0.6819,136561
2007-08-20 00:00:00,0.68185,0.6822,0.677,0.67805,1760635
2007-08-21 00:00:00,0.6781,0.6818,0.67768,0.6793,1940980
2007-08-22 00:00:00,0.6793,0.68015,0.67765,0.6789,2095544
2007-08-23 00:00:00,0.6789,0.6793,0.6755,0.6766,3162999
2007-08-24 00:00:00,0.6766,0.6797,0.6762,0.6787,3008074
2007-08-26 00:00:00,0.67871,0.67927,0.6769,0.67795,216076
2007-08-27 00:00:00,0.678,0.6794,0.67675,0.6789,2087187
2007-08-28 00:00:00,0.6789,0.6807,0.6782,0.679,3293209
2007-08-29 00:00:00,0.67885,0.67955,0.6762,0.6776,3782962
2007-08-30 00:00:00,0.6776,0.6789,0.6764,0.67815,2493911
2007-08-31 00:00:00,0.67815,0.6786,0.6748,0.6754,2191850
2007-09-02 00:00:00,0.67547,0.6766,0.67515,0.6761,160633
2007-09-03 00:00:00,0.67591,0.6766,0.67395,0.6744,1070241
2007-09-04 00:00:00,0.6744,0.6768,0.6737,0.67615,2087071
2007-09-05 00:00:00,0.67615,0.6772,0.675,0.6756,2218333
2007-09-06 00:00:00,0.6756,0.6776,0.67405,0.6766,2030077
2007-09-07 00:00:00,0.6766,0.67975,0.67605,0.6785,2259512
2007-09-09 00:00:00,0.67862,0.6796,0.6783,0.6785,99619
2007-09-10 00:00:00,0.6785,0.6811,0.6782,0.68025,1258698
2007-09-11 00:00:00,0.68025,0.6818,0.6796,0.68145,2374103
2007-09-12 00:00:00,0.6815,0.6857,0.68025,0.6852,2359054
2007-09-13 00:00:00,0.6852,0.68745,0.6829,0.68725,2123630
2007-09-14 00:00:00,0.6873,0.6918,0.6857,0.6911,1532322
2007-09-16 00:00:00,0.691,0.69166,0.6903,0.6908,101137
2007-09-17 00:00:00,0.6908,0.6973,0.69041,0.69625,1486996
2007-09-18 00:00:00,0.6963,0.697,0.69305,0.6941,1818461
2007-09-19 00:00:00,0.6941,0.6997,0.69305,0.69795,1969337
2007-09-20 00:00:00,0.69795,0.70105,0.69756,0.6997,2027633
2007-09-21 00:00:00,0.6997,0.7019,0.69625,0.6971,1673489
2007-09-23 00:00:00,0.69715,0.69745,0.6961,0.6962,101930
2007-09-24 00:00:00,0.6962,0.6994,0.69505,0.69905,1995533
2007-09-25 00:00:00,0.69905,0.7014,0.69865,0.7005,2455334
2007-09-26 00:00:00,0.70055,0.7028,0.69935,0.7013,2108054
2007-09-27 00:00:00,0.70125,0.7015,0.6976,0.69955,2479988
2007-09-28 00:00:00,0.69945,0.7015,0.69615,0.6967,2308285
2007-09-30 00:00:00,0.69693,0.6979,0.69693,0.6972,223699
2007-10-01 00:00:00,0.6972,0.6978,0.6948,0.6966,2096730
2007-10-02 00:00:00,0.6966,0.69715,0.6925,0.6939,2021499
2007-10-03 00:00:00,0.69385,0.69635,0.693,0.69375,1604501
2007-10-04 00:00:00,0.69375,0.6952,0.69105,0.6933,1763655
2007-10-05 00:00:00,0.6933,0.6943,0.6909,0.6918,1563885
2007-10-07 00:00:00,0.69208,0.693,0.6919,0.6921,100116
2007-10-08 00:00:00,0.6921,0.6929,0.68952,0.6896,1198942
2007-10-09 00:00:00,0.6896,0.69345,0.6893,0.6917,1720280
2007-10-10 00:00:00,0.69165,0.6941,0.6906,0.69365,1859469
2007-10-11 00:00:00,0.69365,0.6995,0.6932,0.6983,2092089
2007-10-12 00:00:00,0.6982,0.70075,0.69589,0.6962,1944019
2007-10-14 00:00:00,0.69625,0.6971,0.6955,0.6958,216503
2007-10-15 00:00:00,0.6958,0.6988,0.6948,0.6952,2238401
2007-10-16 00:00:00,0.6952,0.6979,0.69495,0.69705,2018955
2007-10-17 00:00:00,0.69715,0.69865,0.6958,0.6972,1450039
2007-10-18 00:00:00,0.69735,0.69955,0.69585,0.6983,1290885
2007-10-19 00:00:00,0.6983,0.70015,0.6959,0.69685,1600744
2007-10-21 00:00:00,0.6972,0.69945,0.697,0.698,295548
2007-10-22 00:00:00,0.698,0.6994,0.69665,0.69735,1759080
2007-10-23 00:00:00,0.69735,0.6981,0.69435,0.69555,1612901
2007-10-24 00:00:00,0.6955,0.6969,0.69355,0.6968,1267621
2007-10-25 00:00:00,0.6967,0.6988,0.69555,0.69815,1165480
2007-10-26 00:00:00,0.69815,0.70165,0.6979,0.70115,1222753
2007-10-28 00:00:00,0.70137,0.7019,0.701,0.7012,111670
2007-10-29 00:00:00,0.7012,0.70165,0.6986,0.6991,1298665
2007-10-30 00:00:00,0.6991,0.6993,0.69635,0.6978,1368446
2007-10-31 00:00:00,0.6978,0.698,0.69465,0.69575,1691285
2007-11-01 00:00:00,0.69575,0.6962,0.6919,0.6941,1796272
2007-11-02 00:00:00,0.6941,0.6963,0.6939,0.69395,1609256
2007-11-04 00:00:00,0.6947,0.6951,0.69405,0.69415,87515
2007-11-05 00:00:00,0.69415,0.69645,0.69345,0.6954,1889783
2007-11-06 00:00:00,0.6954,0.7002,0.69495,0.69875,1757592
2007-11-07 00:00:00,0.6987,0.7,0.6958,0.69675,1843545
2007-11-08 00:00:00,0.69675,0.6984,0.695,0.69675,1665168
2007-11-09 00:00:00,0.69675,0.7025,0.6958,0.70163,1717548
2007-11-11 00:00:00,0.70305,0.7047,0.70195,0.7031,182783
2007-11-12 00:00:00,0.7031,0.7078,0.70075,0.7068,1439791
2007-11-13 00:00:00,0.7068,0.7078,0.70375,0.7053,2673403
2007-11-14 00:00:00,0.7053,0.7145,0.70415,0.7133,2954292
2007-11-15 00:00:00,0.7133,0.71665,0.7121,0.71565,2680110
2007-11-16 00:00:00,0.71565,0.71705,0.7133,0.71331,2208599
2007-11-18 00:00:00,0.71398,0.71455,0.71364,0.71425,228250
2007-11-19 00:00:00,0.71415,0.71645,0.71255,0.715,2266614
2007-11-20 00:00:00,0.715,0.7183,0.71395,0.7172,2749943
2007-11-21 00:00:00,0.7172,0.7213,0.71645,0.71985,2010282
2007-11-22 00:00:00,0.71985,0.721,0.71765,0.72045,1293795
2007-11-23 00:00:00,0.72045,0.7215,0.718,0.719,2106483
2007-11-25 00:00:00,0.71905,0.7195,0.71785,0.7183,210373
2007-11-26 00:00:00,0.7183,0.7191,0.7162,0.7164,2311587
2007-11-27 00:00:00,0.7164,0.7196,0.71605,0.7173,2231020
2007-11-28 00:00:00,0.7173,0.7177,0.71215,0.71375,2172347
2007-11-29 00:00:00,0.71375,0.7165,0.71285,0.7144,1591731
2007-11-30 00:00:00,0.71435,0.71635,0.7107,0.7111,815235
2007-12-02 00:00:00,0.7123,0.71305,0.71185,0.7129,190626
2007-12-03 00:00:00,0.7128,0.71365,0.70885,0.7101,998571
2007-12-04 00:00:00,0.7101,0.71825,0.70905,0.71775,879670
2007-12-05 00:00:00,0.71775,0.7239,0.71675,0.71925,1576261
2007-12-06 00:00:00,0.71925,0.72265,0.71765,0.72245,956760
2007-12-07 00:00:00,0.7224,0.7232,0.7194,0.72156,947121
2007-12-09 00:00:00,0.7215,0.7217,0.7201,0.7207,149887
2007-12-10 00:00:00,0.72075,0.72115,0.7179,0.71895,1379641
2007-12-11 00:00:00,0.71895,0.7216,0.71525,0.72,1419937
2007-12-12 00:00:00,0.72,0.72065,0.71625,0.71935,1588551
2007-12-13 00:00:00,0.71935,0.7209,0.7147,0.7165,1398066
2007-12-14 00:00:00,0.7165,0.7177,0.7139,0.71496,1210312
2007-12-16 00:00:00,0.71404,0.71555,0.7135,0.71535,69206
2007-12-17 00:00:00,0.71535,0.7156,0.7112,0.712,1021802
2007-12-18 00:00:00,0.712,0.71595,0.7119,0.7154,761809
2007-12-19 00:00:00,0.7154,0.72065,0.71305,0.7195,950826
2007-12-20 00:00:00,0.7195,0.72395,0.7194,0.7223,961628
2007-12-21 00:00:00,0.7223,0.7255,0.7219,0.72422,908058
2007-12-23 00:00:00,0.72448,0.726,0.72398,0.72525,59136
2007-12-24 00:00:00,0.7252,0.72905,0.72467,0.72814,431880
2007-12-25 00:00:00,0.72828,0.73161,0.72497,0.7276,754860
2007-12-26 00:00:00,0.72777,0.7313,0.7271,0.72935,819239
2007-12-27 00:00:00,0.7294,0.73405,0.72785,0.7314,780656
2007-12-28 00:00:00,0.7315,0.73885,0.73135,0.73723,1880019
2007-12-30 00:00:00,0.73738,0.7382,0.7365,0.73815,465169
2007-12-31 00:00:00,0.7381,0.7382,0.73195,0.73491,4259892
2008-01-01 00:00:00,0.73502,0.7373,0.73309,0.7369,579588
2008-01-02 00:00:00,0.73695,0.74475,0.73575,0.74235,3733206
2008-01-03 00:00:00,0.7424,0.74835,0.74135,0.7474,2750508
2008-01-04 00:00:00,0.7474,0.74915,0.74245,0.74655,1712494
2008-01-06 00:00:00,0.7468,0.7481,0.7463,0.74715,132059
2008-01-07 00:00:00,0.7471,0.7478,0.74405,0.7457,1048507
2008-01-08 00:00:00,0.74565,0.7463,0.74205,0.74535,839364
2008-01-09 00:00:00,0.74535,0.7503,0.74455,0.7497,836454
2008-01-10 00:00:00,0.7497,0.75655,0.74605,0.7539,1678769
2008-01-11 00:00:00,0.7539,0.7586,0.75355,0.75494,2145553
2008-01-13 00:00:00,0.75481,0.7563,0.75461,0.75555,523706
2008-01-14 00:00:00,0.75555,0.7612,0.7553,0.76,2436538
2008-01-15 00:00:00,0.76,0.76135,0.7527,0.7554,3253248
2008-01-16 00:00:00,0.7554,0.75755,0.74385,0.74695,3543815
2008-01-17 00:00:00,0.74695,0.74755,0.7415,0.74305,1597882
2008-01-18 00:00:00,0.74305,0.7495,0.74235,0.74725,826912
2008-01-20 00:00:00,0.74571,0.7462,0.745,0.7454,120153
2008-01-21 00:00:00,0.7454,0.7463,0.74205,0.7435,1395812
2008-01-22 00:00:00,0.7435,0.74755,0.7396,0.7466,1685897
2008-01-23 00:00:00,0.7466,0.749,0.7441,0.74805,1362337
2008-01-24 00:00:00,0.74805,0.7489,0.7459,0.74645,1332676
2008-01-25 00:00:00,0.74645,0.74655,0.73958,0.73991,1895325
2008-01-27 00:00:00,0.7398,0.7425,0.739,0.74205,272583
2008-01-28 00:00:00,0.74205,0.7459,0.7414,0.7448,1854561
2008-01-29 00:00:00,0.7448,0.7449,0.7413,0.7417,1183258
2008-01-30 00:00:00,0.7417,0.7482,0.7412,0.747,2196163
2008-01-31 00:00:00,0.7471,0.74925,0.74445,0.7463,5694191
2008-02-01 00:00:00,0.7463,0.7544,0.746,0.7526,3571291
2008-02-03 00:00:00,0.75305,0.7537,0.7518,0.75215,218445
2008-02-04 00:00:00,0.75215,0.7543,0.7488,0.7508,1025903
2008-02-05 00:00:00,0.7508,0.75165,0.744,0.7445,553752
2008-02-06 00:00:00,0.7445,0.7482,0.7444,0.74575,545022
2008-02-07 00:00:00,0.7457,0.75025,0.74445,0.7454,448889
2008-02-08 00:00:00,0.7454,0.74655,0.7425,0.74481,275371
2008-02-10 00:00:00,0.74583,0.74735,0.74543,0.7459,21035
2008-02-11 00:00:00,0.7459,0.7508,0.7432,0.74395,215926
2008-02-12 00:00:00,0.74395,0.7462,0.7431,0.7442,353382
2008-02-13 00:00:00,0.7442,0.7444,0.7413,0.74235,282315
2008-02-14 00:00:00,0.74235,0.7437,0.74035,0.7432,163660
2008-02-15 00:00:00,0.7432,0.74915,0.7429,0.74808,273169
2008-02-17 00:00:00,0.74982,0.74984,0.74825,0.7484,121254
2008-02-18 00:00:00,0.7484,0.7525,0.7478,0.7519,365581
2008-02-19 00:00:00,0.7519,0.7569,0.75135,0.7554,592865
2008-02-20 00:00:00,0.7554,0.7579,0.75315,0.7577,1628276
2008-02-21 00:00:00,0.7577,0.75805,0.7518,0.753,317813
2008-02-22 00:00:00,0.753,0.75525,0.75225,0.75357,272278
2008-02-24 00:00:00,0.75326,0.7539,0.75289,0.7534,46933
2008-02-25 00:00:00,0.7534,0.75545,0.75235,0.7539,906918
2008-02-26 00:00:00,0.7539,0.7566,0.75145,0.7552,995042
2008-02-27 00:00:00,0.7552,0.7638,0.7537,0.76165,2429165
2008-02-28 00:00:00,0.76165,0.7643,0.76095,0.7632,2681827
2008-02-29 00:00:00,0.7632,0.7678,0.7626,0.76285,1683129
2008-03-02 00:00:00,0.7638,0.7665,0.76361,0.76615,102887
2008-03-03 00:00:00,0.76615,0.7677,0.7634,0.7656,2083072
2008-03-04 00:00:00,0.7656,0.7674,0.7637,0.7659,2192593
2008-03-05 00:00:00,0.7659,0.7688,0.7645,0.7671,2276701
2008-03-06 00:00:00,0.7671,0.76915,0.76365,0.76445,653682
2008-03-07 00:00:00,0.76445,0.76575,0.76,0.76235,680150
2008-03-09 00:00:00,0.76229,0.76275,0.7612,0.7618,492077
2008-03-10 00:00:00,0.7618,0.7656,0.75955,0.7654,947088
2008-03-11 00:00:00,0.7654,0.7678,0.7635,0.7641,1027357
2008-03-12 00:00:00,0.7641,0.768,0.7627,0.7662,2069889
2008-03-13 00:00:00,0.7662,0.7695,0.7642,0.7683,1552707
2008-03-14 00:00:00,0.7683,0.7756,0.7665,0.7756,1294434
2008-03-16 00:00:00,0.77675,0.7911,0.77647,0.7892,456150
2008-03-17 00:00:00,0.7892,0.7894,0.7801,0.7868,1858853
2008-03-18 00:00:00,0.7868,0.78835,0.7769,0.7791,662530
2008-03-19 00:00:00,0.7791,0.7894,0.7788,0.7873,366448
2008-03-20 00:00:00,0.7873,0.7878,0.7759,0.7772,472486
2008-03-21 00:00:00,0.7772,0.78,0.7762,0.77865,673012
