Time,Open,High,Low,Close,Volume
2007-12-17 00:00:00,113.17,113.48,112.74,113.085,816265
2007-12-18 00:00:00,113.09,113.53,112.95,113.295,666684
2007-12-19 00:00:00,113.29,113.495,112.735,113.265,856840
2007-12-20 00:00:00,113.26,113.33,112.8,113.135,812945
2007-12-21 00:00:00,113.135,114.205,112.935,114.2,540917
2007-12-23 00:00:00,113.98,114.165,113.975,114.13,38233
2007-12-24 00:00:00,114.13,114.465,114,114.43,116400
2007-12-26 00:00:00,114.12,114.365,113.96,114.26,365107
2007-12-27 00:00:00,114.26,114.66,113.325,113.425,831124
2007-12-28 00:00:00,113.425,113.485,112.625,112.625,552960
2007-12-30 00:00:00,112.65,112.66,111.75,111.75,74054
2007-12-31 00:00:00,111.75,112.19,111.49,111.72,580300
2008-01-01 00:00:00,111.61,112.09,111.57,111.795,52946
2008-01-02 00:00:00,111.8,111.92,109.215,109.47,1315535
2008-01-03 00:00:00,109.47,109.74,108.24,109.1,1287589
2008-01-04 00:00:00,109.1,109.535,107.9,108.455,1663616
2008-01-06 00:00:00,108.49,109.135,108.49,108.965,132762
2008-01-07 00:00:00,108.97,109.735,108.595,109.3,1459578
2008-01-08 00:00:00,109.295,109.825,108.78,109.025,2010441
2008-01-09 00:00:00,109.025,110.12,108.975,109.7,1382306
2008-01-10 00:00:00,109.7,109.985,109.11,109.55,1101693
2008-01-11 00:00:00,109.55,109.56,108.63,108.985,976200
2008-01-13 00:00:00,108.64,108.96,108.59,108.775,61029
2008-01-14 00:00:00,108.77,108.85,107.37,108.01,810065
2008-01-15 00:00:00,108,108.045,106.585,106.775,778317
2008-01-16 00:00:00,106.775,107.92,105.915,107.13,1763895
2008-01-17 00:00:00,107.13,107.87,106.35,106.655,1530142
2008-01-18 00:00:00,106.655,107.585,106.505,106.675,903369
2008-01-20 00:00:00,106.68,106.975,106.68,106.76,63071
2008-01-21 00:00:00,106.76,106.925,105.61,106.38,991815
2008-01-22 00:00:00,106.38,107.38,105.81,106.78,2204562
2008-01-23 00:00:00,106.78,106.96,104.945,106.44,2184040
2008-01-24 00:00:00,106.44,107.315,105.94,107.22,2027843
2008-01-25 00:00:00,107.22,107.89,106.74,106.825,1377026
2008-01-27 00:00:00,106.75,106.965,106.605,106.705,529146
2008-01-28 00:00:00,106.705,107.14,105.995,106.54,3491950
2008-01-29 00:00:00,106.54,107.23,106.445,106.93,2626116
2008-01-30 00:00:00,106.93,107.46,106.01,106.38,2352991
2008-01-31 00:00:00,106.385,106.865,105.7,106.4,1678137
2008-02-01 00:00:00,106.4,106.735,105.755,106.58,1057214
2008-02-03 00:00:00,106.65,106.97,106.51,106.885,141540
2008-02-04 00:00:00,106.885,107.09,106.58,106.77,536720
2008-02-05 00:00:00,106.77,107.74,106.38,106.57,606970
2008-02-06 00:00:00,106.57,106.785,106.18,106.32,724200
2008-02-07 00:00:00,106.32,107.82,105.9,107.34,261272
2008-02-08 00:00:00,107.34,107.73,107.23,107.35,173625
2008-02-10 00:00:00,107.565,107.595,107.29,107.38,14035
2008-02-11 00:00:00,107.38,107.4,106.34,106.9,255618
2008-02-12 00:00:00,106.9,107.525,106.825,107.14,358780
2008-02-13 00:00:00,107.14,108.37,106.99,108.11,176933
2008-02-14 00:00:00,108.11,108.61,107.645,107.835,144342
2008-02-15 00:00:00,107.835,108.31,107.26,107.81,118451
2008-02-17 00:00:00,107.8,107.995,107.72,107.87,23226
2008-02-18 00:00:00,107.87,108.32,107.75,108.14,96536
2008-02-19 00:00:00,108.14,108.195,107.205,108.14,166216
2008-02-20 00:00:00,108.14,108.37,107.47,108.1,189452
2008-02-21 00:00:00,108.1,108.33,107.15,107.435,150839
2008-02-22 00:00:00,107.435,107.57,106.72,107.23,122241
2008-02-24 00:00:00,107.17,107.44,107.17,107.34,12520
2008-02-25 00:00:00,107.34,108.22,107.225,107.96,500706
2008-02-26 00:00:00,107.96,108.08,107.115,107.115,429635
2008-02-27 00:00:00,107.115,107.16,105.95,106.36,1476877
2008-02-28 00:00:00,106.36,106.64,104.565,104.73,784166
2008-02-29 00:00:00,104.73,104.915,103.785,103.89,329573
2008-03-02 00:00:00,103.58,103.58,102.92,103.1,96617
2008-03-03 00:00:00,103.1,103.705,102.615,103.45,464135
2008-03-04 00:00:00,103.45,103.56,102.65,103.36,305405
2008-03-05 00:00:00,103.36,104.18,103.335,103.87,1559745
2008-03-06 00:00:00,103.87,104,102.445,102.815,926725
2008-03-07 00:00:00,102.815,103.24,101.42,102.815,744058
2008-03-09 00:00:00,102.48,102.51,102.08,102.3,465338
2008-03-10 00:00:00,102.3,102.44,101.42,101.74,901000
2008-03-11 00:00:00,101.74,103.59,101.59,103.05,519075
2008-03-12 00:00:00,103.05,103.275,100.95,101.09,1312352
2008-03-13 00:00:00,101.09,101.245,99.765,100.7,903555
2008-03-14 00:00:00,100.7,101.15,98.89,99.02,820237
2008-03-16 00:00:00,98.47,99.09,95.71,96.28,284471
2008-03-17 00:00:00,96.27,97.745,96.15,97.08,1553612
2008-03-18 00:00:00,97.08,100.44,96.93,99.7,755120
2008-03-19 00:00:00,99.7,99.85,97.66,99.2,605970
2008-03-20 00:00:00,99.2,100.21,98.45,99.44,855100
2008-03-21 00:00:00,99.44,99.74,99.265,99.54,711061
2008-03-23 00:00:00,99.31,99.905,99.31,99.84,356590
2008-03-24 00:00:00,99.84,101.05,99.63,100.39,1204752
2008-03-25 00:00:00,100.39,100.67,99.62,100.025,780542
2008-03-26 00:00:00,100.025,100.32,98.555,98.73,796959
2008-03-27 00:00:00,98.73,100.155,98.65,99.54,1004430
2008-03-28 00:00:00,99.53,100.385,99.1,99.19,480853
2008-03-30 00:00:00,98.94,100.18,98.81,99.99,277348
2008-03-31 00:00:00,99.99,100.005,99.21,99.96,687586
2008-04-01 00:00:00,99.96,102.155,99.58,101.73,874263
2008-04-02 00:00:00,101.73,102.83,101.71,102.45,1172527
2008-04-03 00:00:00,102.45,102.945,102.07,102.46,752270
2008-04-04 00:00:00,102.46,102.685,101.45,101.46,309839
2008-04-06 00:00:00,101.5,102.62,101.48,102.4,85458
2008-04-07 00:00:00,102.4,102.85,102.06,102.08,842299
2008-04-08 00:00:00,102.08,102.83,101.75,102.57,1110086
2008-04-09 00:00:00,102.57,102.75,101.06,101.265,1084280
2008-04-10 00:00:00,101.265,102.27,100.015,102.025,554580
2008-04-11 00:00:00,102.02,102.23,100.645,100.895,254588
2008-04-13 00:00:00,101.38,101.5,100.95,101.09,196070
2008-04-14 00:00:00,101.09,101.47,100.3,101.35,465349
2008-04-15 00:00:00,101.35,101.93,100.79,101.67,1019439
2008-04-16 00:00:00,101.67,102,100.825,101.92,994159
2008-04-17 00:00:00,101.92,102.72,101.7,102.4,475122
2008-04-18 00:00:00,102.4,104.64,102.245,103.65,499706
2008-04-20 00:00:00,103.86,104.05,103.72,103.86,748754
2008-04-21 00:00:00,103.86,104.06,102.775,102.99,800397
2008-04-22 00:00:00,102.99,103.54,102.675,103.025,684622
2008-04-23 00:00:00,103.025,103.775,102.74,103.56,272052
2008-04-24 00:00:00,103.56,104.545,103.33,104.18,344571
2008-04-25 00:00:00,104.18,104.82,103.9,104.39,231445
2008-04-27 00:00:00,104.42,104.82,104.39,104.66,95168
2008-04-28 00:00:00,104.66,104.75,104.03,104.265,189992
2008-04-29 00:00:00,104.26,104.36,103.215,104.12,205712
2008-04-30 00:00:00,104.11,104.88,103.61,103.69,253432
2008-05-01 00:00:00,103.69,104.8,103.54,104.67,287561
2008-05-02 00:00:00,104.67,105.7,104.54,105.37,197878
2008-05-04 00:00:00,105.18,105.47,105.175,105.25,94847
2008-05-05 00:00:00,105.25,105.615,104.6,104.68,344464
2008-05-06 00:00:00,104.68,105.12,104.02,104.8,466480
2008-05-07 00:00:00,104.8,105.58,104.175,104.27,576284
2008-05-08 00:00:00,104.27,104.54,103.4,103.61,791213
2008-05-09 00:00:00,103.61,103.64,102.61,102.8,295342
2008-05-11 00:00:00,103.01,103.4,102.57,103.4,97604
2008-05-12 00:00:00,103.395,104.03,103.23,103.75,299104
2008-05-13 00:00:00,103.755,104.915,103.385,104.64,299212
2008-05-14 00:00:00,104.64,105.44,104.575,105.08,300269
2008-05-15 00:00:00,105.08,105.18,104.425,104.66,527780
2008-05-16 00:00:00,104.66,105.095,103.52,104.06,251475
