Time,Open,High,Low,Close,Volume
2015-08-07 00:00:00,1.09217,1.09783,1.08553,1.09647,160364
2015-08-09 00:00:00,1.09627,1.09741,1.09502,1.09624,14083
2015-08-10 00:00:00,1.09623,1.10414,1.09254,1.09737,158253
2015-08-11 00:00:00,1.09738,1.10882,1.09604,1.10599,182074
2015-08-12 00:00:00,1.10596,1.12133,1.10551,1.11346,200585
2015-08-13 00:00:00,1.11345,1.11657,1.108,1.11395,164174
2015-08-14 00:00:00,1.11397,1.11887,1.10978,1.11079,127894
2015-08-16 00:00:00,1.11155,1.11177,1.10913,1.10953,16350
2015-08-17 00:00:00,1.10954,1.11249,1.10588,1.10795,131447
2015-08-18 00:00:00,1.10796,1.10938,1.10175,1.10469,127944
2015-08-19 00:00:00,1.10468,1.11484,1.10178,1.11322,163289
2015-08-20 00:00:00,1.1132,1.12788,1.11072,1.12726,173703
2015-08-21 00:00:00,1.12728,1.13887,1.12409,1.13828,171074
2015-08-23 00:00:00,1.13748,1.14952,1.13692,1.1472,42960
2015-08-24 00:00:00,1.1472,1.17139,1.14202,1.15327,288794
2015-08-25 00:00:00,1.15324,1.15779,1.13968,1.15244,241957
2015-08-26 00:00:00,1.15244,1.15321,1.12914,1.13363,244260
2015-08-27 00:00:00,1.13365,1.13644,1.1203,1.12605,222091
2015-08-28 00:00:00,1.12606,1.13097,1.11559,1.118,159326
2015-08-30 00:00:00,1.11703,1.12458,1.11693,1.12404,27532
2015-08-31 00:00:00,1.12404,1.12771,1.11803,1.12701,151619
2015-09-01 00:00:00,1.12701,1.1332,1.12334,1.12844,210401
2015-09-02 00:00:00,1.12843,1.1294,1.12052,1.12162,174237
2015-09-03 00:00:00,1.12161,1.12434,1.10873,1.11254,176242
2015-09-04 00:00:00,1.11255,1.11895,1.10898,1.11499,150277
2015-09-06 00:00:00,1.11627,1.11741,1.11421,1.11525,24577
2015-09-07 00:00:00,1.11526,1.11778,1.11213,1.11654,119587
2015-09-08 00:00:00,1.11652,1.12296,1.11525,1.11746,179901
2015-09-09 00:00:00,1.11746,1.12446,1.11317,1.12111,201703
2015-09-10 00:00:00,1.1211,1.13018,1.11717,1.1282,194640
2015-09-11 00:00:00,1.1282,1.13495,1.12542,1.13348,142625
2015-09-13 00:00:00,1.13311,1.13593,1.13265,1.13434,23271
2015-09-14 00:00:00,1.13433,1.13732,1.12834,1.13186,163452
2015-09-15 00:00:00,1.13187,1.13287,1.12588,1.12892,166738
2015-09-16 00:00:00,1.12891,1.13204,1.1214,1.13058,170471
2015-09-17 00:00:00,1.13058,1.14413,1.12846,1.14068,206486
2015-09-18 00:00:00,1.14067,1.14599,1.12694,1.12974,163411
2015-09-20 00:00:00,1.12807,1.13146,1.12807,1.13095,25317
2015-09-21 00:00:00,1.13096,1.13299,1.11812,1.12006,163384
2015-09-22 00:00:00,1.12006,1.12075,1.11051,1.11317,169804
2015-09-23 00:00:00,1.11318,1.12129,1.11071,1.11867,164564
2015-09-24 00:00:00,1.11867,1.12958,1.116,1.11743,189415
2015-09-25 00:00:00,1.11744,1.12131,1.11161,1.11922,146030
2015-09-27 00:00:00,1.11831,1.12144,1.11831,1.11999,18198
2015-09-28 00:00:00,1.11997,1.12637,1.11468,1.12553,188424
2015-09-29 00:00:00,1.12553,1.12813,1.11939,1.12555,203188
2015-09-30 00:00:00,1.12554,1.12603,1.1155,1.11655,189140
2015-10-01 00:00:00,1.11655,1.1209,1.11351,1.11897,164944
2015-10-02 00:00:00,1.11897,1.13183,1.11505,1.12077,161743
2015-10-04 00:00:00,1.12173,1.1247,1.1207,1.1239,27846
2015-10-05 00:00:00,1.1239,1.12892,1.1172,1.11785,157547
2015-10-06 00:00:00,1.11786,1.12796,1.11727,1.12707,153078
2015-10-07 00:00:00,1.12708,1.12841,1.12115,1.12508,179830
2015-10-08 00:00:00,1.12508,1.13273,1.12382,1.12782,181673
2015-10-09 00:00:00,1.12783,1.13871,1.12723,1.13571,144318
2015-10-11 00:00:00,1.13603,1.13776,1.13544,1.1373,29951
2015-10-12 00:00:00,1.1373,1.13968,1.13442,1.13612,123139
2015-10-13 00:00:00,1.13612,1.1411,1.13553,1.13914,159809
2015-10-14 00:00:00,1.13914,1.14895,1.13832,1.14892,184723
2015-10-15 00:00:00,1.14892,1.1495,1.13588,1.13765,182446
2015-10-16 00:00:00,1.13764,1.1395,1.13344,1.13466,128887
2015-10-18 00:00:00,1.13552,1.13782,1.13513,1.13622,23899
2015-10-19 00:00:00,1.13621,1.13789,1.13058,1.13357,123523
2015-10-20 00:00:00,1.13357,1.13871,1.1324,1.13588,134922
2015-10-21 00:00:00,1.13588,1.13775,1.13299,1.13452,143418
2015-10-22 00:00:00,1.13452,1.13494,1.10719,1.11162,217578
2015-10-23 00:00:00,1.11162,1.11398,1.09966,1.10165,177310
2015-10-25 00:00:00,1.1002,1.10355,1.09993,1.10338,27870
2015-10-26 00:00:00,1.10339,1.10693,1.10039,1.10651,145403
2015-10-27 00:00:00,1.10649,1.10784,1.10251,1.10331,149259
2015-10-28 00:00:00,1.10331,1.10956,1.08969,1.09316,180747
2015-10-29 00:00:00,1.09316,1.09978,1.09166,1.09861,190954
2015-10-30 00:00:00,1.09861,1.10722,1.09655,1.10044,156328
2015-11-01 00:00:00,1.10354,1.10377,1.1018,1.10291,21314
2015-11-02 00:00:00,1.10292,1.10525,1.10002,1.10146,138870
2015-11-03 00:00:00,1.10146,1.10301,1.09363,1.09423,169100
2015-11-04 00:00:00,1.09424,1.09577,1.08442,1.08695,175155
2015-11-05 00:00:00,1.08695,1.08972,1.08336,1.08887,168141
2015-11-06 00:00:00,1.08889,1.08937,1.07056,1.07377,169957
2015-11-08 00:00:00,1.07284,1.07613,1.07195,1.07587,21063
2015-11-09 00:00:00,1.07588,1.07899,1.07266,1.0754,189202
2015-11-10 00:00:00,1.07542,1.0764,1.06744,1.07563,168554
2015-11-11 00:00:00,1.07563,1.07803,1.07059,1.07623,163455
2015-11-12 00:00:00,1.07623,1.083,1.06912,1.07966,201834
2015-11-13 00:00:00,1.07965,1.08078,1.0714,1.07701,157792
2015-11-15 00:00:00,1.07397,1.07452,1.06868,1.07174,40291
